Week,Next Week Bitcoin Signal,Hash Rate (TH/s) 3-Week Moving Average,Normalized Bitcoin Week Close,Normalized NASDAQ Week Close,Events Sentiment,Number of Major Events,Growth Rate (B/s),Number of Unique Addresses,Average Block Size (MB),Inflation Rate (%),GDP Growth Rate (%),Unemployment Rate (%),Interest Rate (%),Stock Index Value
2019-07-08/2019-07-14,-1,1.6652172158493577,-0.6581596291583238,0.9015221032744284,-0.08039458017304148,-0.2112466538208258,-0.12104332379118608,0.5823927253578187,-1.7371079009805703,0.11184473452284992,-0.8773473295419884,1.1230743549305764,-0.3338228871641914,-0.542327054908476
2019-07-15/2019-07-21,-1,-0.3631590736692747,0.6720511915999965,-1.5297924465301767,-0.08039458017304148,-0.2112466538208258,1.9101990982341268,0.5823927253578187,0.5756694788133286,0.11184473452284992,-0.8773473295419884,1.1230743549305764,-0.3338228871641914,-0.542327054908476
2019-07-22/2019-07-28,-1,-0.3631590736692747,-1.5560688595011467,0.8345300879368946,-0.08039458017304148,-0.2112466538208258,-2.10841977705171,-1.717054414417017,0.5756694788133286,0.11184473452284992,-0.8773473295419884,1.1230743549305764,-0.3338228871641914,-0.542327054908476
2019-07-29/2019-08-04,-1,-0.3631590736692747,0.3352251906607809,-1.5533396248296942,-0.08039458017304148,-0.2112466538208258,0.2788250375370192,0.5823927253578187,0.5756694788133286,0.11184473452284992,-0.8773473295419884,1.1230743549305764,-0.3338228871641914,-0.542327054908476
2019-08-05/2019-08-11,-1,-0.3631590736692747,-1.8431901496492809,0.3681928760998629,-0.08039458017304148,-0.2112466538208258,0.08201675280803493,0.5823927253578187,-1.7371079009805703,0.11184473452284992,-0.8773473295419884,1.1230743549305764,-0.3338228871641914,-0.542327054908476
2019-08-12/2019-08-18,1,-2.3915353631879066,-0.9846051459429256,0.07930965862134642,-0.08039458017304148,-0.2112466538208258,-0.4458150836581494,0.5823927253578187,0.5756694788133286,0.11184473452284992,-0.8773473295419884,1.1230743549305764,-0.3338228871641914,-0.542327054908476
2019-08-19/2019-08-25,-1,-2.3915353631879066,-1.1508982016635905,-1.8692607044367142,-0.08039458017304148,-0.2112466538208258,-0.1733829059488866,-1.717054414417017,0.5756694788133286,0.11184473452284992,-0.8773473295419884,1.1230743549305764,-0.3338228871641914,-0.542327054908476
2019-08-26/2019-09-01,-1,-0.3631590736692747,-0.800980045013928,0.7240334531852756,-0.08039458017304148,-0.2112466538208258,-1.3305076093637491,0.5823927253578187,0.5756694788133286,0.6444232277890618,0.08255438925630633,-0.9799156409387819,1.1833076985953788,-1.0189221760046034
2019-09-02/2019-09-08,1,1.6652172158493577,0.3875069086178757,0.48174470660253566,-0.08039458017304148,-0.2112466538208258,1.7737604131586147,0.5823927253578187,-1.7371079009805703,0.6444232277890618,0.08255438925630633,-0.9799156409387819,1.1833076985953788,-1.0189221760046034
2019-09-09/2019-09-15,-1,-0.3631590736692747,0.6456535669157313,0.3930666214816373,-0.08039458017304148,-0.2112466538208258,0.3109376776077084,0.5823927253578187,0.5756694788133286,0.6444232277890618,0.08255438925630633,-0.9799156409387819,1.1833076985953788,-1.0189221760046034
2019-09-16/2019-09-22,-1,-0.3631590736692747,-1.2952369134404922,-1.7414127023266002,-0.08039458017304148,-0.2112466538208258,-1.2159711134998885,-1.717054414417017,0.5756694788133286,0.6444232277890618,0.08255438925630633,-0.9799156409387819,1.1833076985953788,-1.0189221760046034
2019-09-23/2019-09-29,0,-0.3631590736692747,-0.6016155335300408,-1.4923464866717226,-0.08039458017304148,-0.2112466538208258,0.032164258294899856,0.5823927253578187,0.5756694788133286,0.6444232277890618,0.08255438925630633,-0.9799156409387819,1.1833076985953788,-1.0189221760046034
2019-09-30/2019-10-06,-1,1.6652172158493577,-0.5794309828941752,0.5704044043344421,-0.08039458017304148,-0.2112466538208258,-1.4683176913983167,0.5823927253578187,-1.7371079009805703,-1.3570411098081543,0.3837000265263595,0.439449327118817,1.2262085634883226,-1.695769965924193
2019-10-07/2019-10-13,1,-0.3631590736692747,-0.2755159324166309,1.0996535136861425,-0.08039458017304148,-0.2112466538208258,-1.4890199261536974,0.5823927253578187,0.5756694788133286,-1.3570411098081543,0.3837000265263595,0.439449327118817,1.2262085634883226,-1.695769965924193
2019-10-14/2019-10-20,-1,-0.3631590736692747,-1.3383352998379165,-0.732958745370148,-0.08039458017304148,-0.2112466538208258,0.47020087862242116,-1.717054414417017,0.5756694788133286,-1.3570411098081543,0.3837000265263595,0.439449327118817,1.2262085634883226,-1.695769965924193
2019-10-21/2019-10-27,-1,-0.3631590736692747,0.6967578195506726,1.1443180507386463,-0.08039458017304148,-0.2112466538208258,-1.1433053371099018,0.5823927253578187,0.5756694788133286,-1.3570411098081543,0.3837000265263595,0.439449327118817,1.2262085634883226,-1.695769965924193
2019-10-28/2019-11-03,-1,1.6652172158493577,0.5116259477085127,1.3142247308327755,-0.08039458017304148,-0.2112466538208258,-0.5624304445220111,0.5823927253578187,-1.7371079009805703,-0.008414925246939887,1.1661409233619442,0.8747621250976055,-0.014016439780425924,-2.3883848124815494
2019-11-04/2019-11-10,-1,-0.3631590736692747,-1.6510350953340154,1.301444797322928,-0.08039458017304148,-0.2112466538208258,-0.48945127722479753,0.5823927253578187,0.5756694788133286,-0.008414925246939887,1.1661409233619442,0.8747621250976055,-0.014016439780425924,-2.3883848124815494
2019-11-11/2019-11-17,-1,-0.3631590736692747,-1.1971882386019739,1.4027951423098703,-0.08039458017304148,-0.2112466538208258,-1.4849349315317013,-1.717054414417017,0.5756694788133286,-0.008414925246939887,1.1661409233619442,0.8747621250976055,-0.014016439780425924,-2.3883848124815494
2019-11-18/2019-11-24,-1,-0.3631590736692747,-0.9107692867993415,-0.7719614620530937,-0.08039458017304148,-0.2112466538208258,1.855907030580833,0.5823927253578187,0.5756694788133286,-0.008414925246939887,1.1661409233619442,0.8747621250976055,-0.014016439780425924,-2.3883848124815494
2019-11-25/2019-12-01,-1,-0.3631590736692747,-0.333189032912412,-0.14216315848046845,-0.08039458017304148,-0.2112466538208258,-1.0455265423182962,0.5823927253578187,-1.7371079009805703,-1.6405103078369447,0.9429704957421726,-0.538471676791278,1.3549111581671551,1.23597256711168
2019-12-02/2019-12-08,-1,-2.3915353631879066,0.3647033936126362,1.3135789268450158,-0.08039458017304148,-0.2112466538208258,0.9120202343753641,0.5823927253578187,0.5756694788133286,-1.6405103078369447,0.9429704957421726,-0.538471676791278,1.3549111581671551,1.23597256711168
2019-12-09/2019-12-15,-1,-2.3915353631879066,-1.5862471814964598,0.9224204908672802,-0.08039458017304148,-0.2112466538208258,0.28769501679031423,-1.717054414417017,0.5756694788133286,-1.6405103078369447,0.9429704957421726,-0.538471676791278,1.3549111581671551,1.23597256711168
2019-12-16/2019-12-22,1,-0.3631590736692747,0.09825403746805128,1.138175876846065,-0.08039458017304148,-0.2112466538208258,0.5234054759056325,0.5823927253578187,0.5756694788133286,-1.6405103078369447,0.9429704957421726,-0.538471676791278,1.3549111581671551,1.23597256711168
2019-12-23/2019-12-29,1,1.6652172158493577,0.3806355427650461,0.3875764333342346,-0.08039458017304148,-0.2112466538208258,-1.457329769000063,0.5823927253578187,-1.7371079009805703,-1.6405103078369447,0.9429704957421726,-0.538471676791278,1.3549111581671551,1.23597256711168
2019-12-30/2020-01-05,-1,-0.3631590736692747,1.2039191758829217,-0.03367643535411023,-0.08039458017304148,-0.2112466538208258,1.9318043259445112,-1.717054414417017,0.5756694788133286,-1.6405103078369447,0.9429704957421726,-0.538471676791278,1.3549111581671551,1.23597256711168
2020-01-06/2020-01-12,1,-0.3631590736692747,0.14983501914761166,0.5277437345499401,-0.08039458017304148,-0.2112466538208258,1.5447381561662858,0.5823927253578187,0.5756694788133286,-1.6405103078369447,0.9429704957421726,-0.538471676791278,1.3549111581671551,1.23597256711168
2020-01-13/2020-01-19,-1,-0.3631590736692747,2.211450382523037,1.02843085428035,-0.08039458017304148,-0.2112466538208258,0.3320442770088629,0.5823927253578187,0.5756694788133286,-1.6405103078369447,0.9429704957421726,-0.538471676791278,1.3549111581671551,1.23597256711168
2020-01-20/2020-01-26,-1,1.6652172158493577,-1.0945108347391108,-1.5579640205947627,-0.08039458017304148,-0.2112466538208258,-1.3012655176062058,0.5823927253578187,-1.7371079009805703,-1.6405103078369447,0.9429704957421726,-0.538471676791278,1.3549111581671551,1.23597256711168
2020-01-27/2020-02-02,1,-0.3631590736692747,-0.080777884006987,-1.1762009715220774,-0.08039458017304148,3.0137855945104484,-0.486239131924847,-1.717054414417017,0.5756694788133286,-1.6405103078369447,0.9429704957421726,-0.538471676791278,1.3549111581671551,1.23597256711168
2020-02-03/2020-02-09,-1,-0.3631590736692747,1.3297647567394872,0.20333270080537688,-0.08039458017304148,-0.2112466538208258,1.4693439291415995,0.5823927253578187,0.5756694788133286,-1.6405103078369447,0.9429704957421726,-0.538471676791278,1.3549111581671551,1.23597256711168
2020-02-10/2020-02-16,-1,-0.3631590736692747,-0.4227572512289439,0.614654169501273,-0.08039458017304148,-0.2112466538208258,1.5773811744770772,0.5823927253578187,0.5756694788133286,-1.6405103078369447,0.9429704957421726,-0.538471676791278,1.3549111581671551,1.23597256711168
2020-02-17/2020-02-23,-1,1.6652172158493577,0.4267067745322602,-1.5519440128539144,-0.08039458017304148,-0.2112466538208258,0.014091908390545324,0.5823927253578187,-1.7371079009805703,-1.6405103078369447,0.9429704957421726,-0.538471676791278,1.3549111581671551,1.23597256711168
2020-02-24/2020-03-01,-1,-0.3631590736692747,-1.144081510235503,-1.1930852520169117,-0.08039458017304148,-0.2112466538208258,-0.31459609694002705,-1.717054414417017,0.5756694788133286,1.1855916967531162,-0.3933632696436885,-0.41584835341697163,-0.6458291772946941,-1.3513731894738212
2020-03-02/2020-03-08,1,-0.3631590736692747,-0.14084408043860577,-1.3361177882924764,-0.08039458017304148,-0.2112466538208258,1.8253658841747795,0.5823927253578187,0.5756694788133286,1.1855916967531162,-0.3933632696436885,-0.41584835341697163,-0.6458291772946941,-1.3513731894738212
2020-03-09/2020-03-15,-1,-0.3631590736692747,-0.9903663603265127,-0.200670582399123,-0.08039458017304148,-0.2112466538208258,-0.7130936937444602,0.5823927253578187,0.5756694788133286,1.1855916967531162,-0.3933632696436885,-0.41584835341697163,-0.6458291772946941,-1.3513731894738212
2020-03-16/2020-03-22,-1,1.6652172158493577,1.2453231575129897,-1.0814840722613162,-0.08039458017304148,-0.2112466538208258,-1.0628567047374118,-1.717054414417017,-1.7371079009805703,1.1855916967531162,-0.3933632696436885,-0.41584835341697163,-0.6458291772946941,-1.3513731894738212
2020-03-23/2020-03-29,-1,-0.3631590736692747,-0.9876008698081938,0.08305418558034323,-0.08039458017304148,-0.2112466538208258,0.260933999826215,0.5823927253578187,0.5756694788133286,1.1855916967531162,-0.3933632696436885,-0.41584835341697163,-0.6458291772946941,-1.3513731894738212
2020-03-30/2020-04-05,-1,-0.3631590736692747,0.605666404954344,-1.054751617389673,-0.08039458017304148,-0.2112466538208258,0.08199042142758026,0.5823927253578187,0.5756694788133286,1.1855916967531162,-0.3933632696436885,-0.41584835341697163,-0.6458291772946941,-1.3513731894738212
2020-04-06/2020-04-12,-1,-0.3631590736692747,-1.2421819010312944,-1.054751617389673,-0.08039458017304148,-0.2112466538208258,1.9065733740485218,0.5823927253578187,0.5756694788133286,1.1855916967531162,-0.3933632696436885,-0.41584835341697163,-0.6458291772946941,-1.3513731894738212
2020-04-13/2020-04-19,-1,1.6652172158493577,1.2780428536019486,0.8316550000931965,-0.08039458017304148,-0.2112466538208258,-0.6732673408406665,-1.717054414417017,-1.7371079009805703,1.1855916967531162,-0.3933632696436885,-0.41584835341697163,-0.6458291772946941,-1.3513731894738212
2020-04-20/2020-04-26,1,-0.3631590736692747,0.7263892348082671,0.7625753012775655,-0.08039458017304148,-0.2112466538208258,-0.4353361806522428,0.5823927253578187,0.5756694788133286,1.1855916967531162,-0.3933632696436885,-0.41584835341697163,-0.6458291772946941,-1.3513731894738212
2020-04-27/2020-05-03,-1,-2.3915353631879066,0.9954884101171146,-1.1453347762455257,-0.08039458017304148,-0.2112466538208258,0.008949936525483218,0.5823927253578187,0.5756694788133286,1.1855916967531162,-0.3933632696436885,-0.41584835341697163,-0.6458291772946941,-1.3513731894738212
2020-05-04/2020-05-10,-1,-2.3915353631879066,-1.4930772132289656,1.122818789573048,-0.08039458017304148,-0.2112466538208258,1.881784080239256,0.5823927253578187,0.5756694788133286,1.1855916967531162,-0.3933632696436885,-0.41584835341697163,-0.6458291772946941,-1.3513731894738212
2020-05-11/2020-05-17,-1,-0.3631590736692747,0.48171211232281,-0.13585777227591286,-0.08039458017304148,-0.2112466538208258,0.20047816952215536,-1.717054414417017,-1.7371079009805703,1.1855916967531162,-0.3933632696436885,-0.41584835341697163,-0.6458291772946941,-1.3513731894738212
2020-05-18/2020-05-24,-1,-0.3631590736692747,-0.4452025724342704,0.32967679456272314,-0.08039458017304148,-0.2112466538208258,0.40136635190115044,0.5823927253578187,0.5756694788133286,1.1855916967531162,-0.3933632696436885,-0.41584835341697163,-0.6458291772946941,-1.3513731894738212
2020-05-25/2020-05-31,-1,-0.3631590736692747,0.9245512336349367,1.0415602100036074,-0.08039458017304148,-0.2112466538208258,1.185706505269798,0.5823927253578187,0.5756694788133286,-1.1909682463165399,-2.065797076625591,1.1169431887618613,-1.874353944683549,-0.5144039874056373
2020-06-01/2020-06-07,1,-0.3631590736692747,-0.3373120288190487,1.2793331271803818,-0.08039458017304148,-0.2112466538208258,0.7185671104271681,-1.717054414417017,0.5756694788133286,-1.1909682463165399,-2.065797076625591,1.1169431887618613,-1.874353944683549,-0.5144039874056373
2020-06-08/2020-06-14,0,1.6652172158493577,-0.5708814194813959,-1.0488363294447642,-0.08039458017304148,-0.2112466538208258,-0.12599911546703407,0.5823927253578187,-1.7371079009805703,-1.1909682463165399,-2.065797076625591,1.1169431887618613,-1.874353944683549,-0.5144039874056373
2020-06-15/2020-06-21,-1,-0.3631590736692747,-0.5713185611073182,0.4193326684306817,-0.08039458017304148,-0.2112466538208258,0.3235601455498783,0.5823927253578187,0.5756694788133286,-1.1909682463165399,-2.065797076625591,1.1169431887618613,-1.874353944683549,-0.5144039874056373
2020-06-22/2020-06-28,-1,-0.3631590736692747,-0.5713185611073182,-1.637743139527309,-0.08039458017304148,-0.2112466538208258,-0.9286280997720042,0.5823927253578187,0.5756694788133286,-1.1909682463165399,-2.065797076625591,1.1169431887618613,-1.874353944683549,-0.5144039874056373
2020-06-29/2020-07-05,-1,-0.3631590736692747,-0.29707607810222575,-1.637743139527309,-0.08039458017304148,-0.2112466538208258,-0.8340361189136296,-1.717054414417017,0.5756694788133286,-1.1909682463165399,-2.065797076625591,1.1169431887618613,-1.874353944683549,-0.5144039874056373
2020-07-06/2020-07-12,-1,1.6652172158493577,-0.06906936672673963,0.9532224808806362,-0.08039458017304148,-0.2112466538208258,0.025048316424031214,0.5823927253578187,-1.7371079009805703,-1.1909682463165399,-2.065797076625591,1.1169431887618613,-1.874353944683549,-0.5144039874056373
2020-07-13/2020-07-19,-1,-0.3631590736692747,-0.7137757557314648,0.13093372876975287,-0.08039458017304148,-0.2112466538208258,0.8323956349649654,0.5823927253578187,0.5756694788133286,-1.1909682463165399,-2.065797076625591,1.1169431887618613,-1.874353944683549,-0.5144039874056373
2020-07-20/2020-07-26,1,-0.3631590736692747,0.2652092739531962,-1.4911237621792433,-0.08039458017304148,-0.2112466538208258,-1.308727970509444,0.5823927253578187,0.5756694788133286,-1.1909682463165399,-2.065797076625591,1.1169431887618613,-1.874353944683549,-0.5144039874056373
2020-07-27/2020-08-02,-1,-0.3631590736692747,0.37901816537738436,1.177263691992331,-0.08039458017304148,-0.2112466538208258,-1.7927071630630484,-1.717054414417017,0.5756694788133286,-1.1909682463165399,-2.065797076625591,1.1169431887618613,-1.874353944683549,-0.5144039874056373
2020-08-03/2020-08-09,1,1.6652172158493577,0.3500882797089704,0.002833869925665475,-0.08039458017304148,-0.2112466538208258,-0.758274590293908,0.5823927253578187,-1.7371079009805703,-1.1909682463165399,-2.065797076625591,1.1169431887618613,-1.874353944683549,-0.5144039874056373
2020-08-10/2020-08-16,-1,-0.3631590736692747,0.9668764660170892,0.2640848055735825,-0.08039458017304148,-0.2112466538208258,-0.8429149455212549,0.5823927253578187,0.5756694788133286,-1.1909682463165399,-2.065797076625591,1.1169431887618613,-1.874353944683549,-0.5144039874056373
2020-08-17/2020-08-23,-1,-0.3631590736692747,-0.8158826800346771,0.9920007271338444,-0.08039458017304148,-0.2112466538208258,0.3108985604553375,0.5823927253578187,0.5756694788133286,-1.1909682463165399,-2.065797076625591,1.1169431887618613,-1.874353944683549,-0.5144039874056373
2020-08-24/2020-08-30,-1,-0.3631590736692747,0.5995356798257022,0.6715138893868395,-0.08039458017304148,-0.2112466538208258,-1.0040398209208397,-1.717054414417017,0.5756694788133286,-1.1909682463165399,-2.065797076625591,1.1169431887618613,-1.874353944683549,-0.5144039874056373
2020-08-31/2020-09-06,-1,1.6652172158493577,-1.2989066694552254,-1.4116694181331713,-0.08039458017304148,-0.2112466538208258,1.364347022266959,0.5823927253578187,-1.7371079009805703,0.7074163829065709,-1.7431410366933915,-1.5102615145326581,1.8151204361096467,0.1215605643564569
2020-09-07/2020-09-13,-1,-0.3631590736692747,1.7922904212523427,-0.8220680340844626,-0.08039458017304148,-0.2112466538208258,-0.16394427281817264,0.5823927253578187,0.5756694788133286,0.7074163829065709,-1.7431410366933915,-1.5102615145326581,1.8151204361096467,0.1215605643564569
2020-09-14/2020-09-20,-1,-0.3631590736692747,0.9596753543651592,-1.5113362216663295,-0.08039458017304148,-0.2112466538208258,0.19578470578096582,0.5823927253578187,0.5756694788133286,0.7074163829065709,-1.7431410366933915,-1.5102615145326581,1.8151204361096467,0.1215605643564569
2020-09-21/2020-09-27,-1,-0.3631590736692747,0.8387046034362502,0.5690845925125353,-0.08039458017304148,-0.2112466538208258,-1.5305751206392535,-1.717054414417017,0.5756694788133286,0.7074163829065709,-1.7431410366933915,-1.5102615145326581,1.8151204361096467,0.1215605643564569
2020-09-28/2020-10-04,-1,1.6652172158493577,-1.2862852306249848,-0.9555165244441636,-0.08039458017304148,-0.2112466538208258,-0.2036437477367837,0.5823927253578187,-1.7371079009805703,0.6959630819761145,-1.2000033694741883,-1.4979991821952274,-0.7082304353207948,2.3167986214030596
2020-10-05/2020-10-11,-1,-0.3631590736692747,0.9979961151200615,1.0669671954164008,-0.08039458017304148,3.0137855945104484,-0.8199016729333176,0.5823927253578187,0.5756694788133286,0.6959630819761145,-1.2000033694741883,-1.4979991821952274,-0.7082304353207948,2.3167986214030596
2020-10-12/2020-10-18,-1,-0.3631590736692747,-0.35362717316527187,-1.3508211173531972,-0.08039458017304148,-0.2112466538208258,-0.6636737786704638,0.5823927253578187,0.5756694788133286,0.6959630819761145,-1.2000033694741883,-1.4979991821952274,-0.7082304353207948,2.3167986214030596
2020-10-19/2020-10-25,-1,-0.3631590736692747,1.2114755743473926,1.189234334546774,7.2837489636775565,6.238817842841723,0.21052320399979668,-1.717054414417017,0.5756694788133286,0.6959630819761145,-1.2000033694741883,-1.4979991821952274,-0.7082304353207948,2.3167986214030596
2020-10-26/2020-11-01,-1,1.6652172158493577,0.8600476073697153,-1.3606447995239062,-0.08039458017304148,-0.2112466538208258,-0.1610343709463346,0.5823927253578187,-1.7371079009805703,1.0681953622159404,0.7144224674568644,-1.0749487165538696,0.6996979488930993,0.31136989850793206
2020-11-02/2020-11-08,-1,-0.3631590736692747,0.2876076958820002,0.656840266053617,-0.08039458017304148,-0.2112466538208258,-0.759688441180036,0.5823927253578187,0.5756694788133286,1.0681953622159404,0.7144224674568644,-1.0749487165538696,0.6996979488930993,0.31136989850793206
2020-11-09/2020-11-15,1,-0.3631590736692747,0.19675556198834449,0.775041272761311,-0.08039458017304148,-0.2112466538208258,0.481693690825673,0.5823927253578187,0.5756694788133286,1.0681953622159404,0.7144224674568644,-1.0749487165538696,0.6996979488930993,0.31136989850793206
2020-11-16/2020-11-22,-1,-0.3631590736692747,0.7926866466916724,-0.6477234575998748,-0.08039458017304148,-0.2112466538208258,1.448147052598378,-1.717054414417017,0.5756694788133286,1.0681953622159404,0.7144224674568644,-1.0749487165538696,0.6996979488930993,0.31136989850793206
2020-11-23/2020-11-29,-1,1.6652172158493577,-0.30622828724519285,0.8353358885278763,-7.444538124023639,6.238817842841723,0.5538447074739484,0.5823927253578187,-1.7371079009805703,1.0681953622159404,0.7144224674568644,-1.0749487165538696,0.6996979488930993,0.31136989850793206
2020-11-30/2020-12-06,1,-0.3631590736692747,0.3491310998477964,0.9168277576000008,-0.08039458017304148,-0.2112466538208258,-1.1077757068501901,0.5823927253578187,0.5756694788133286,1.0681953622159404,0.7144224674568644,-1.0749487165538696,0.6996979488930993,0.31136989850793206
2020-12-07/2020-12-13,1,-0.3631590736692747,0.5975592224066751,-0.8461137080706472,7.2837489636775565,6.238817842841723,-0.0912032638935275,0.5823927253578187,0.5756694788133286,1.0681953622159404,0.7144224674568644,-1.0749487165538696,0.6996979488930993,0.31136989850793206
2020-12-14/2020-12-20,1,-0.3631590736692747,0.8410339211426124,0.5777118758414075,-0.08039458017304148,-0.2112466538208258,0.31909302976775555,-1.717054414417017,0.5756694788133286,1.0681953622159404,0.7144224674568644,-1.0749487165538696,0.6996979488930993,0.31136989850793206
2020-12-21/2020-12-27,0,1.6652172158493577,1.5157837754214663,0.5777118758414075,-0.08039458017304148,-0.2112466538208258,-0.8914680285150784,0.5823927253578187,-1.7371079009805703,1.0681953622159404,0.7144224674568644,-1.0749487165538696,0.6996979488930993,0.31136989850793206
2020-12-28/2021-01-03,-1,-0.3631590736692747,1.5242618476339667,0.5777118758414075,-0.08039458017304148,-0.2112466538208258,0.8562358217076744,0.5823927253578187,0.5756694788133286,1.0681953622159404,0.7144224674568644,-1.0749487165538696,0.6996979488930993,0.31136989850793206
2021-01-04/2021-01-10,-1,-0.3631590736692747,1.1491323658730779,1.059369299633338,-0.08039458017304148,-0.2112466538208258,0.4040337983539742,0.5823927253578187,0.5756694788133286,1.0681953622159404,0.7144224674568644,-1.0749487165538696,0.6996979488930993,0.31136989850793206
2021-01-11/2021-01-17,1,-0.3631590736692747,-0.19083385977794357,-1.4815650100029574,-0.08039458017304148,-0.2112466538208258,-0.3354967403266436,-1.717054414417017,0.5756694788133286,1.0681953622159404,0.7144224674568644,-1.0749487165538696,0.6996979488930993,0.31136989850793206
2021-01-18/2021-01-24,-1,1.6652172158493577,-0.6460247549561534,0.42852724017011695,-0.08039458017304148,-0.2112466538208258,-0.910470039578862,0.5823927253578187,-1.7371079009805703,1.0681953622159404,0.7144224674568644,-1.0749487165538696,0.6996979488930993,0.31136989850793206
2021-01-25/2021-01-31,-1,-0.3631590736692747,1.397813527806932,-1.464079605298773,-0.08039458017304148,-0.2112466538208258,-0.13481175410176224,0.5823927253578187,0.5756694788133286,1.0681953622159404,0.7144224674568644,-1.0749487165538696,0.6996979488930993,0.31136989850793206
2021-02-01/2021-02-07,1,-0.3631590736692747,0.56572575428859,0.8808817372827771,-0.08039458017304148,-0.2112466538208258,0.27775677294971535,0.5823927253578187,0.5756694788133286,1.0681953622159404,0.7144224674568644,-1.0749487165538696,0.6996979488930993,0.31136989850793206
2021-02-08/2021-02-14,1,-0.3631590736692747,0.7840209844961454,1.3137162153391366,-0.08039458017304148,-0.2112466538208258,0.1736998601286284,-1.717054414417017,0.5756694788133286,1.0681953622159404,0.7144224674568644,-1.0749487165538696,0.6996979488930993,0.31136989850793206
2021-02-15/2021-02-21,-1,1.6652172158493577,1.3597547986746366,-0.9282212412973662,-0.08039458017304148,-0.2112466538208258,0.12955644117870152,0.5823927253578187,-1.7371079009805703,1.0681953622159404,0.7144224674568644,-1.0749487165538696,0.6996979488930993,0.31136989850793206
2021-02-22/2021-02-28,-1,-0.3631590736692747,-1.9702736667129082,-1.0661795377204573,-0.08039458017304148,-0.2112466538208258,1.523952244126382,0.5823927253578187,0.5756694788133286,1.0681953622159404,0.7144224674568644,-1.0749487165538696,0.6996979488930993,0.31136989850793206
2021-03-01/2021-03-07,1,-0.3631590736692747,0.4747840419993777,-0.7595546052107269,-0.08039458017304148,-0.2112466538208258,0.22502502630617155,0.5823927253578187,0.5756694788133286,1.0681953622159404,0.7144224674568644,-1.0749487165538696,0.6996979488930993,0.31136989850793206
2021-03-08/2021-03-14,-1,-0.3631590736692747,1.7694367110080844,0.4702292219425518,-0.08039458017304148,-0.2112466538208258,0.41981424788412297,-1.717054414417017,0.5756694788133286,1.0681953622159404,0.7144224674568644,-1.0749487165538696,0.6996979488930993,0.31136989850793206
2021-03-15/2021-03-21,-1,1.6652172158493577,-0.2010847233179686,-0.9718230462798595,-0.08039458017304148,-0.2112466538208258,1.3770777776836718,0.5823927253578187,-1.7371079009805703,1.0681953622159404,0.7144224674568644,-1.0749487165538696,0.6996979488930993,0.31136989850793206
2021-03-22/2021-03-28,-1,-0.3631590736692747,1.590157930694602,-0.212946764060851,3.601677191752257,3.0137855945104484,0.054421690856903945,0.5823927253578187,0.5756694788133286,1.0681953622159404,0.7144224674568644,-1.0749487165538696,0.6996979488930993,0.31136989850793206
2021-03-29/2021-04-04,-1,-0.3631590736692747,-1.2060900825415386,-0.212946764060851,-0.08039458017304148,-0.2112466538208258,-0.3465959179728695,0.5823927253578187,0.5756694788133286,1.0681953622159404,0.7144224674568644,-1.0749487165538696,0.6996979488930993,0.31136989850793206
2021-04-05/2021-04-11,-1,-0.3631590736692747,0.6876207740470937,1.1282981993275065,-0.08039458017304148,-0.2112466538208258,-2.2277763094849976,-1.717054414417017,0.5756694788133286,1.0681953622159404,0.7144224674568644,-1.0749487165538696,0.6996979488930993,0.31136989850793206
2021-04-12/2021-04-18,-1,1.6652172158493577,-2.0994597971451965,0.6766971087456818,-0.08039458017304148,-0.2112466538208258,0.6543508871375742,0.5823927253578187,-1.7371079009805703,1.0681953622159404,0.7144224674568644,-1.0749487165538696,0.6996979488930993,0.31136989850793206
2021-04-19/2021-04-25,-1,-0.3631590736692747,-2.0994597971451965,0.9707154231923627,-0.08039458017304148,-0.2112466538208258,-0.04560330406295162,0.5823927253578187,0.5756694788133286,1.0681953622159404,0.7144224674568644,-1.0749487165538696,0.6996979488930993,0.31136989850793206
2021-04-26/2021-05-02,0,-0.3631590736692747,0.7360433002974458,-1.7094859153992115,-0.08039458017304148,-0.2112466538208258,-0.11937005542484155,0.5823927253578187,0.5756694788133286,1.0681953622159404,0.7144224674568644,-1.0749487165538696,0.6996979488930993,0.31136989850793206
2021-05-03/2021-05-09,-1,-0.3631590736692747,0.8236871091874497,0.17459080835886187,-0.08039458017304148,-0.2112466538208258,-0.024693957704448148,-1.717054414417017,0.5756694788133286,1.0681953622159404,0.7144224674568644,-1.0749487165538696,0.6996979488930993,0.31136989850793206
2021-05-10/2021-05-16,0,1.6652172158493577,-0.7106281004037169,0.5726143191712927,-0.08039458017304148,-0.2112466538208258,-1.0751264021013842,0.5823927253578187,-1.7371079009805703,1.0681953622159404,0.7144224674568644,-1.0749487165538696,0.6996979488930993,0.31136989850793206
2021-05-17/2021-05-23,1,-0.3631590736692747,-0.6994493656820948,0.44294432947389284,-0.08039458017304148,-0.2112466538208258,-0.3050606883922623,0.5823927253578187,0.5756694788133286,1.0681953622159404,0.7144224674568644,-1.0749487165538696,0.6996979488930993,0.31136989850793206
2021-05-24/2021-05-30,0,-0.3631590736692747,-1.4165332079761008,0.6262675693373833,-0.08039458017304148,-0.2112466538208258,-0.15890644289444014,0.5823927253578187,0.5756694788133286,1.0681953622159404,0.7144224674568644,-1.0749487165538696,0.6996979488930993,0.31136989850793206
